"#","MFL Code","DHIS Code","Name","County","Subcounty"
"3614","15606","m7in7RHWjRu","Solian Dispensary","Baringo","Koibatek"
"3615","15607","zfT6ep9SiIj","Soliat Dispensary","Kericho","sigowet/soin"
"3616","15608","WEeNVuf0HQU","Solyot Dispensary","Bomet","Bomet Central"
"3617","12740","WVEixageYiu","Somare Dispensary","Marsabit","Moyale"
"3618","11017","VAMw32YIyRz","Somo Medical Clinic","Muranga","Gatanga"
"3619","12741","Ug4NtbPR2MT","Songa Dispensary","Marsabit","Saku"
"3620","15611","b41YpQIhFXP","Songonyet Dispensary","Kericho","Kipkelion West"
"3621","15613","S6tu7qwT796","Sore Dispensary","Baringo","Mogotio"
"3622","16673","eOFojFTqNLW","Sorok Dispensary","Baringo","Baringo Central"
"3623","15614","XQFVsme6rko","Sosian Dispensary","Laikipia","Laikipia West"
"3624","21542","0","SOSOBORA DISPENSARY","Kilifi","Malindi"
"3625","71802","0","Sotik Highlands","Nyamira","Borabu"
"3626","15620","sVieRplg6f3","Sotit dispensary","Kericho","Buret"
"3627","13190","cLH5mZg43Gi","South B Clinic","Nairobi","Starehe"
"3628","20395","0","South Ngariama Dispensary","Kirinyaga","Kirinyaga South"
"3629","99999","0","Souther Sudan Msfch-Juba","Garissa","Dadaab"
"3630","16168","gGN0ERUmMHV","Soweto Clinic","Nairobi","Langata"
"3631","16133","bIIM8v2qm1U","Soy Resource Centre","Kakamega","Likuyani"
"3632","15624","dtiHpHPM7qr","Soymet Dispensary","Bomet","Sotik"
"3633","11807","bDJqGmvzpi8","Sparki Health Centre","Mombasa","Mvita"
"3634","13192","PYVdNPyx7jw","Special Provision Clinic","Nairobi","Embakasi West"
"3635","13194","Y1w6NFdWMq1","Spinal Injury Hospital","Nairobi","Dagoretti"
"3636","11018","0","Sports View CFW Medical Clinic","Kiambu","Thika Town"
"3637","11019","OkR7GBs3Rvk","Ssema Medical Clinic","Kirinyaga","Kirinyaga North/Mwea West"
"3638","20668","0","St Agnes","Kisii","Bobasi"
"3639","16260","yHPGXuzj18t","St Agnes Clinic","Migori","Kuria West"
"3640","12742","GBxMNjHzHVR","St Agnes Kiaganari","Embu","Runyenjes"
"3641","11020","hmeybQq9OMD","St Andrew Umoja Medical Clinic","Muranga","Kigumo"
"3642","11021","FGymBhafTqo","St Andrews Kabare (ACK) Dispensary","Kirinyaga","Kirinyaga East"
"3643","11808","V2mFC00go2a","St Andrews Medical Clinic","Kilifi","Magarini"
"3644","16136","x5dxaEmS0Y9","St Andrews Othodox Clinic","Kakamega","Lugari"
"3645","13195","ryZ1Nr0ctrH","St Angela Dispensary","Nairobi","Langata"
"3646","11022","0","St Angela Kingeero Clinic","Kiambu","Limuru"
"3647","17876","0","St Angela Merici Health Centre","Nairobi","Westlands"
"3648","11023","YXi9EvL8uS1","St Ann Lioki Dispensary","Kiambu","Kiambu town"
"3649","16805","vIDxyQ0HoOK","St Ann Medical Clinic","Kiambu","Gatundu South"
"3650","11024","F2mSCXoTTzE","St Anne (ACK) Dispensary","Muranga","Kiharu"
"3651","11025","WNkPZzl7oaf","St Anne Medical Clinic (Githima)","Muranga","Maragwa"
"3652","11607","O6kuy7zcsux","St Anne Mida Catholic Dispensary","Kilifi","Kilifi North"
"3653","13196","PBr6C57XDan","St Annes Medical Health Centre","Nairobi","Ruaraka"
"3654","13197","0","St Anns Clinic","Nairobi","Embakasi West"
"3655","11809","IiWgYaVSKUQ","St Anns Medical Clinic","Mombasa","Changamwe"
"3656","20080","Ea1n66c3Vqg","St Anselmo Medical Clinic","Nairobi","Embakasi West"
"3657","11810","0","St Anthony Medical","Mombasa","Mvita"
"3658","11027","Wjuzl9HRrcv","St Augastine","Kiambu","Juja"
"3659","11028","lnvcLcYexPi","St Austine Medical Clinic","Nyeri","Mukurweini"
"3660","22151","0","St Bakhita mission","Bungoma","Webuye East"
"3661","13198","yIdsftMdUGb","St Begson Clinic","Nairobi","Embakasi West"
"3662","15631","pRv6f806q3H","St Brigids Girls High School Dispensary","Trans Nzoia","Kiminini"
"3663","15632","VBiR3TJlWvc","St Brigitas Health Centre","Uasin Gishu","Kapseret"
"3664","13200","I8PJ95zxsx0","St Catherines Health Centre Dagoretti","Nairobi","Dagoretti"
"3665","11029","0","St Cecilia Nursing Home","Nyeri","Mukurweini"
"3666","11811","Weps80ifHgT","St Charles Clinic (Kilindini)","Mombasa","Likoni"
"3667","11812","0","St Charles Clinic (Mombasa)","Mombasa","Mvita"
"3668","14105","vLIbRGx39D3","St Consolata Clinic","Kisumu","Kisumu East"
"3669","11031","NBZfDf5Rag9","St David Clinic","Nyandarua","Kipipiri"
"3670","12746","C1WAnBr68SR","St Davids Medical Clinic","Nyeri","Nyeri South (Othaya)"
"3671","11814","ECcMab2MIEm","St Emmanuel Medical Clinic","Mombasa","Likoni"
"3672","13201","ckUFyU2n7Hh","St Florence Medical Care Health Centre","Nairobi","Westlands"
"3673","12748","SBarmBKPJT4","St Francis Health Centre","Meru","Tigania West"
"3674","13203","w3vPowuxUH1","St Francis Health Centre (Nairobi North)","Nairobi","Kasarani"
"3675","15639","VLhawK1sjVJ","St Francis Health Centre (Nakuru Central)","Nakuru","Subukia"
"3676","12749","XDsau5cPNL8","St Francis Medical Clinic (Machakos)","Machakos","Machakos"
"3677","11032","0","St Francis Medical Clinic (Thika)","Kiambu","Thika Town"
"3678","15640","fKUbNk7ASC2","St Francis Tinga Health Centre","Kericho","Kipkelion West"
"3679","11033","0","St Frank Dispensing Centre","Kiambu","Thika Town"
"3680","11034","zTyQpHtV9vL","St Gabriel Health Centre","Kiambu","Gatundu South"
"3681","16344","0","St Getrude Dispensary","Uasin Gishu","Kapseret"
"3682","11815","DP3GTv27eGY","St Grace Medical Clinic","Mombasa","Changamwe"
"3683","14108","0","St Hellens Clinic","Migori","Nyatike"
"3684","11035","eFxoq1iQirb","St James Angilcan Church Of Kenya Kiaritha Dispens","Kirinyaga","Kirinyaga Central"
"3685","11036","RCBFV6DvBRx","St James Clinic","Kiambu","Juja"
"3686","13204","0","St James Hospital","Nairobi","Langata"
"3687","16685","CoT1pXQWHCV","St James Medical Clinic","Nakuru","Molo"
"3688","16817","qMwT1t6azmm","St John Catholic Dispensary  (Nyeri North)","Nyeri","Kieni East"
"3689","15643","ZCzDxg4p1bd","St John Cottage Health Centre","Nakuru","Nakuru North"
"3690","12510","raGCUs4bP0a","St John Marieni Dispensary","Meru","Imenti Central"
"3691","11037","VvdYRBe4jVg","St John Medical Clinic (Kandara)","Muranga","Maragwa"
"3692","11038","oAlskF9kKGR","St John Medical Clinic (Nyeri North)","Nyeri","Kieni East"
"3693","11039","0","St John Ndururumo Medical Clinic","Nyandarua","Ndaragwa"
"3694","40005","0","ST JOHN OF GOD","Tharaka Nithi","Chuka/Igambangombe"
"3695","14109","pmTcAeZWyhO","St Johns Karabach Dispensary","Homa Bay","Kasipul"
"3696","17036","vOhBc4EukPf","St Johns Nyabite","Nyamira","Nyamira"
"3697","11040","R8hmR2G6pgI","St Johns Thaita (ACK) Dispensary","Kirinyaga","Kirinyaga Central"
"3698","11042","JXabdQpPwoy","St Joseph Clinic (Muranga)","Muranga","Kiharu"
"3699","12752","Drv2wJpDOln","St Joseph Dispensary (Kabaa)","Machakos","Mwala"
"3700","11043","e0Wze2slEaS","St Joseph Medical Centre","Kiambu","Ruiru"
"3701","12753","cw5EpikQAod","St Joseph Medical Clinic (Kangundo)","Machakos","Matungulu"
"3702","11044","0","St Joseph Medical Clinic (Thika)","Kiambu","Thika Town"
"3703","12754","tnroq42clbG","St Joseph Medical Clinic (Yathui)","Machakos","Mwala"
"3704","17933","0","St Joseph Nursing Home","Nairobi","Kamukunji"
"3705","25155","0","St Joseph Rift Valley Hospital","Nakuru","Gilgil"
"3706","12755","wmHCkUazDDc","St Joseph School (Kabaa)","Machakos","Mwala"
"3707","16248","cn20UyFk42o","St Josephs Dispensary","Machakos","Machakos"
"3708","0","0","St Josephs Ombo","Migori","Nyatike"
"3709","12756","v04k3fVwNfS","St Joy Afya Clinic","Meru","Igembe South"
"3710","11046","fRyhVyQ2OpF","St Jude Clinic","Kirinyaga","Kirinyaga North/Mwea West"
"3711","13211","ByG8D57AT0z","St Jude Medical Clinic","Nairobi","Embakasi West"
"3712","11045","G4OVyAbjY64","St Jude Medical Clinic (Kandara)","Muranga","Maragwa"
"3713","16513","fd2FFpRgANF","St Jude Medical Clinic (Maragua)","Muranga","Maragwa"
"3714","14113","oCyWes5PjvA","St Judes Clinic","Kisumu","Kisumu Central"
"3715","13212","D3ibZDNpgUO","St Judes Health Centre","Nairobi","Dagoretti"
"3716","15648","VjweN93W49Z","St Kevina Dispensary","Uasin Gishu","Turbo"
"3717","14114","MXHxepw8K5w","St Kizito Health Centre","Migori","Kuria West"
"3718","12757","ulpLEC8ERZ7","St Kizito Mission","Machakos","Yatta"
"3719","12758","D7a1CHCV79X","St Lucys Hospital","Tharaka Nithi","Chuka/Igambangombe"
"3720","11047","jLkTX7MgXlQ","St Luke Medical Care Clinic","Kiambu","Juja"
"3721","13213","s4ah4herP8P","St Lukes (Kona) Health Centre","Nairobi","Dagoretti"
"3722","16821","AgSCDFA4OVy","St Lukes (Molo)","Nakuru","Molo"
"3723","14115","drgqgyi497v","St Lukes Clinic","Siaya","Alego Usonga"
"3724","16385","HBkHA7S9kbc","St Lukes Clinic (North Kinangop)","Nyandarua","Kinangop"
"3725","14116","WdQenfZBaxm","St Lukes Health Centre","Homa Bay","Mbita"
"3726","14117","NCtsWIAR0An","St Lukes Hospital","Kisumu","Kisumu Central"
"3727","11048","ZaBpzheXLrk","St Magdalene (ACK) Dispensary (Ngariama)","Kirinyaga","Kirinyaga East"
"3728","11819","Ls0CsJfzN5R","St Margaret Medical Clinic","Mombasa","Likoni"
"3729","11049","d6PNstBZklN","St Margret Family Care Clinic","Kiambu","Juja"
"3730","12760","aZ8JPw8lUAx","St Mark Medical Clinic (Kangundo)","Machakos","Kangundo"
"3731","13214","kUuuDWVUKRv","St Mark Medical Clinic (Nairobi East)","Nairobi","Kasarani"
"3732","12761","fY12IUYwjlv","St Marks Dispensary (Kariene)","Meru","Imenti Central"
"3733","11050","0","St Marks Medical Clinic","Kiambu","Thika Town"
"3734","15650","n1pgPAttniF","St Martin De Porres (Mobile)","Nakuru","Kuresoi North"
"3735","11051","c9ENAGzBp3c","St Mary Afya Centre","Kiambu","Thika Town"
"3736","11052","YQa5wr2bWbW","St Mary Health Clinic","Kirinyaga","Kirinyaga Central"
"3737","11053","0","St Mary Health Services","Kiambu","Thika Town"
"3738","11054","rNyHZMbtrx7","St Mary Laboratory (Mwea)","Kirinyaga","Kirinyaga South"
"3739","16778","UoiBNlq6wMZ","St Mary Medical Clinic","Nyeri","Mukurweini"
"3740","15653","tFA8Zjw1MR8","St Mary Medical Clinic (Nakuru North)","Nakuru","Nakuru North"
"3741","11055","0","St Mary Medical Clinic (Thika)","Kiambu","Thika Town"
"3742","11056","gzqLzaTFNTx","St Marys Catholic Dispensary (Olkalau)","Nyandarua","Ndaragwa"
"3743","11057","TGQjTkSUH6w","St Marys Clinic (Kangema)","Muranga","Kangema"
"3744","13215","bUZiBTpjS2N","St Marys Clinic (Nairobi East)","Nairobi","Embakasi West"
"3745","12762","Aq6wkhJT9fn","St Marys Dispensary (Mwala)","Machakos","Mwala"
"3746","14119","IaZDZNoUlcQ","St Marys Dispensary (Suba)","Homa Bay","Mbita"
"3747","13217","ymQ38wfUUFK","St Marys Health Centre","Nairobi","Ruaraka"
"3748","16140","UCxj6GArUJd","St Marys Health Unit","Busia","Teso North"
"3749","13216","NEL2urxqE4o","St Marys Medical clinic","Nairobi","Langata"
"3750","12763","bPsRqMJTmwS","St Marys Medical Clinic (Kiaragana)","Embu","Runyenjes"
"3751","11820","GDgawUM1x4N","St Marys Medical Clinic (Malindi)","Kilifi","Magarini"
"3752","11058","MKAweFw8t4d","St Marys Medical Clinic (Muranga South)","Muranga","Maragwa"
"3753","12764","bQoq24w8gnH","St Marys Medical Clinic (Runyenjes)","Embu","Runyenjes"
"3754","12765","lAvyqAwObsP","St Marys Nguviu Dispensary","Embu","Manyatta"
"3755","12766","V0wWCVD5d5Q","St Michael (Miaani Mission Disp.)","Machakos","Machakos"
"3756","13219","eed2EedJUm7","St Michael Clinic","Nairobi","Dagoretti"
"3757","11060","MHokyrOSJ0c","St Michael Dispensary (Kangaita)","Nyeri","Mukurweini"
"3758","16250","ZSnon7VicKV","St Michael Medical Clinic","Machakos","Athi River"
"3759","11061","xlqkcFWPSIT","St Michael Medical Clinic (Nyeri South)","Nyeri","Mukurweini"
"3760","16657","GFX1KzKqXB8","St Monica Catholic Dispensary (Nguutani)","Kitui","Mwingi West"
"3761","11062","PbRiWnU4EbA","St Monica Dispensary","Nyeri","Mukurweini"
"3762","15659","kEJTDWFnoZd","St Monica Medical Clinic (Dundori)","Nakuru","Nakuru North"
"3763","15660","0","St Monica Medical Clinic (Nakuru Central)","Nakuru","Njoro"
"3764","13221","Uzeho3ZhlQI","St Odilias Dispensary","Nairobi","Langata"
"3765","18305","","ST patrick Dispensary","Mombasa","Jomvu"
"3766","12770","GJ9pc72AuuI","St Paul (Makutano)","Machakos","Mwala"
"3767","11063","vkW4oumgwXp","St Paul Theological Dispensary","Kiambu","Limuru"
"3768","18477","MsL8f7pelKO","St Pauline Medical Clinic","Muranga","Kiharu"
"3769","16143","FAyHHbs9flD","St Pauline Nursing Home and Marternity","Kakamega","Shinyalu"
"3770","11821","0","St Pauls Health Care","Mombasa","Likoni"
"3771","11823","qy7XOuhWMiO","St Pauls Medical Clinic (Malindi)","Kilifi","Malindi"
"3772","11065","LZ8mElhK5gf","St Peter & Paul Clinic","Nyandarua","Kinangop"
"3773","13223","mESBBEvayHB","St Peter Dispensary","Nairobi","Kasarani"
"3774","11066","ndLPyy5tvyf","St Peters (ACK) Medical Clinic","Kiambu","Kabete"
"3775","11824","sSKKZYCfGCT","St Peters Hospital","Kilifi","Malindi"
"3776","11067","xlAF0q9MRPQ","St Philips (ACK) Dispensary Ndiriti","Kirinyaga","Kirinyaga Central"
"3777","13224","o8YG9qofWiL","St Philips Health Centre","Nairobi","Ruaraka"
"3778","11068","0","St Philips Medical Centre","Kiambu","Thika Town"
"3779","12771","YlK3tHKQGfU","St Philomena Medical Clinic","Machakos","Mwala"
"3780","40001","0","ST RAPHAELS DISPENSARY-TRANZOIA WEST","Trans Nzoia","Kiminini"
"3781","14125","fwMQloLWpni","St Ruth Clinic","Nyamira","Borabu"
"3782","16146","DaMPy2gJEDO","St Susan Clinic","Kakamega","Ikolomani"
"3783","12772","IKw542PHZxa","St Teresa Clinic","Machakos","Mwala"
"3784","14126","O62narL8I3g","St Teresa Dispensary","Siaya","Rarieda"
"3785","11070","0","St Teresa Memorial Medicare Clinic","Kiambu","Thika Town"
"3786","11071","r46AQF1KZv5","St Teresa Nursing Home","Kiambu","Kikuyu"
"3787","13225","n5BCxrg0imy","St Teresas Dispensary","Nairobi","Kamukunji"
"3788","13227","H051fEQbMMV","St Teresas Health Centre","Nairobi","Dagoretti"
"3789","13226","ZnbnGAzW4mZ","St Teresas Health Centre (Nairobi North)","Nairobi","Kamukunji"
"3790","11072","GQhN9pOiOe5","St Teresia Medical Clinic","Kiambu","Thika Town"
"3791","11825","nWMYdmXqcv6","St Terezia Medical Clinic","Kilifi","Malindi"
"3792","12774","LZXSwGESh21","St Theresa Thatha Mission Health Centre","Machakos","Masinga"
"3793","12775","Dzj0zXRCnho","St Theresas Riiji Health Centre","Meru","Imenti Central"
"3794","13228","0","St Thomas Clinic","Nairobi","Embakasi West"
"3795","11073","PJwPoPSsA7s","St Triza Medical Clinic","Kiambu","Gatundu North"
"3796","11827","Z3jyrXPbIct","St Valentine Medical Clinic","Mombasa","Likoni"
"3797","11074","wEdcQcKYmhK","St Veronica Dispensary Mukurweini.","Nyeri","Mukurweini"
"3798","14127","WCFjDYvoyij","St Vincent Clinic (Kisumu East)","Kisumu","Kisumu Central"
"3799","13229","hvB2u1RAp5Y","St Vincent Clinic (Nairobi East)","Nairobi","Embakasi West"
"3800","16544","0","St. Anne Medical Centre (Mombasa)","Mombasa","Mvita"
"3801","11075","Bxv9A472U3V","St. Annes Medical Clinic","Kiambu","Thika Town"
"3802","20468","lLfXNIuukKj","St. James M. Medical","Kakamega","Butere"
"3803","16550","w9pOxZ2aMK1","ST. Joseph Maledi","Kwale","Lungalunga"
"3804","16644","mhL6XKLQ4Rd","St. Martin  Medical Clinic","Makueni","Kibwezi East"
"3805","10746","EL2RWRacg4V","St. Mary (ACK) Mugumo Dispensary","Kirinyaga","Kirinyaga East"
"3806","16050","Ae6S28Os9Dd","St. Philiphs Mukomari","Kakamega","Shinyalu"
"3807","0","0","St.Joseph Ngando","Nairobi","Dagoretti"
"3808","16527","zbyLu2L0HQt","StanBridge Medical Clinic","Kilifi","Malindi"
"3809","23543","0","Star Hospital Kisumu - Annex","Kisumu","Kisumu East"
"3810","15671","PVEbKiRbmsD","Star Medical Clinic","Nakuru","Nakuru West"
"3811","13231","kWtmqkk8n2F","State House Clinic","Nairobi","Dagoretti"
"3812","13232","W7qp0d5YUft","State House Dispensary","Nairobi","Dagoretti"
"3813","544","0","STATE HOUSE DISPENSARY","Mombasa","Mvita"
"3814","15673","prQZ2ycvvGG","State House Dispensary (Nakuru Central)","Nakuru","Nakuru West"
"3815","15675","0","Stgetrude Dispensary","Uasin Gishu","Turbo"
"3816","12776","ZuO2s5QzEUJ","Stone Athi Medical Clinic","Machakos","Athi River"
"3817","15676","GKo1kJU31wd","Stream Of Life Clinic","Nakuru","Nakuru East"
"3818","16528","IvuTXky4vtc","Subira Medical Clinic","Kilifi","Malindi"
"3819","15679","VIKku6uAjpi","Subuku Dispensary (Molo)","Nakuru","Njoro"
"3820","11077","AEBhsOwnRe1","Subuku Medical Clinic","Nyandarua","Ndaragwa"
"3821","16776","YaFxkX8brbt","Sugarbaker Memorial Clinic","Nyeri","Nyeri Central"
"3822","0","0","SUGOI A","Uasin Gishu","Turbo"
"3823","17093","VHvgDCaDovd","SUGUMERGA DISPENSARY","Bomet","Chepalungu"
"3824","15681","VLSursExOTM","Suguta Catholic Dispensary","Samburu","Samburu Central"
"3825","12018","edtGgsrCzqf","Suleman Farooq Memorial Centre","Makueni","Kibwezi East"
"3826","14132","JE2D0XB78yW","Sulwe Clinic","Homa Bay","Kasipul"
"3827","15684","OPJeAkDP2wA","Sumeiyon Dispensary","Baringo","Baringo North"
"3828","15685","zpsnUplqNzy","Sumek Dispensary","Nakuru","Rongai"
"3829","11078","LBhZ2sfg8QR","Summit Medical Clinic","Muranga","Kiharu"
"3830","16316","y7Ptln3n9kB","Sumoiyot Dispensary","Kericho","sigowet/soin"
"3831","15687","YyGBH6BlIZ6","Sun-Shine Medical Clinic","Nakuru","Nakuru North"
"3832","15688","pWPGhGeZUiE","Sun-Shine Medical Clinic Annex","Nakuru","Nakuru North"
"3833","11833","WzsvQJLdKJz","Sunn Sand Medical Clinic","Kilifi","Kilifi South"
"3834","13444","LTNjkCReYTz","Sunnah Medical Clinic (Garissa)","Garissa","Garissa"
"3835","11079","Tk9hu3oDkBk","Sunny Medical Clinic (Nyeri North)","Nyeri","Mathira East"
"3836","11080","EAVZjdIWFjR","Sunny Medical Clinic (Nyeri South)","Nyeri","Mukurweini"
"3837","14137","hsJvupiH7Q4","Sunrise Clinic","Homa Bay","Kasipul"
"3838","12778","LVcfwqRE46c","Sunrise Medical Clinic","Meru","Imenti Central"
"3839","16304","z9mcL4oc6Ws","Sunrise Medical Clinic (Mandera East)","Mandera","Mandera East"
"3840","11834","VdkOhCzgoet","Sunshine Medical Clinic","Mombasa","Likoni"
"3841","13233","bFeu0eexj5o","Supkem (Liverpool)","Nairobi","Starehe"
"3842","19852","0","Supreme Medical Clinic","Nyeri","Nyeri South (Othaya)"
"3843","11081","OeJXtyyk1Al","Surgical Consultant (Muranga South)","Muranga","Kigumo"
"3844","29764","0","Survivors Organization","Busia","Teso North"
"3845","15694","sTiUirqu8zK","Sweet Waters Dispensary","Laikipia","Laikipia East"
"3846","19394","0","SWOP City Clinic","Nairobi","Starehe"
"3847","19249","qPiCTBSg4v7","SWOP Outreach Clinic Donholm","Narok","Narok North"
"3848","12780","hLkFV8Z02ys","Syongila (ACK) Dispensary","Kitui","Kitui Central"
"3849","12781","G5XLaGUFGHI","Syongila Dispensary","Kitui","Kitui Central"
"3850","12783","0","Tabasamu Medical Clinic","Machakos","Kangundo"
"3851","15697","FSIJpiVlqFt","Tabuga (PCEA) Dispensary","Nakuru","Nakuru North"
"3852","15698","bNY7k8dO1j7","Tachasis Mission Dispensary","Nandi","Tinderet"
"3853","11082","BnHUSYsjXJE","Taifa Clinic Riakiania","Kirinyaga","Kirinyaga Central"
"3854","15699","B7ynkZvKeNG","Taito Tea Dispensary","Nandi","Nandi East"
"3855","16314","U8CEFUuQcQa","Takaba Nomadic Mobile","Mandera","Mandera West"
"3856","12784","rNLVyDhorA2","Tala Medical Clinic","Machakos","Matungulu"
"3857","15701","zxiSHy4syb0","Talai  Dispensary","Baringo","Baringo Central"
"3858","813008","0","TALEK HEALTH CENTRE","Narok","Narok South"
"3859","22982","0","TAMBA PWANI","Kilifi","Kilifi North"
"3860","16332","OtaJUa9Hjoj","Tambach T.T. College Dispensary","Elgeyo Marakwet","Keiyo North"
"3861","11083","pEK9CiLioEI","Tambaya Dispensary","Nyeri","Mukurweini"
"3862","11084","O8ObPC6Xf1M","Tambaya Medical Clinic","Nyeri","Mukurweini"
"3863","11085","epdkO0a3gPN","Tana Clinic","Nyeri","Mathira East"
"3864","16510","uPCek6CsmBs","Tana Diagnostic Laboratory","Kirinyaga","Kirinyaga Central"
"3865","12785","mAFPTVAgJBT","Tana Medical Clinic (Machakos)","Machakos","Athi River"
"3866","12786","BqI0me7YzHK","Tana Medical Clinic (Yatta)","Machakos","Yatta"
"3867","15707","syfJgdyBYs3","Tangulbei Dispensary","Baringo","Tiaty"
"3868","14143","BpPgiohq9oZ","Taragai Dispensary","Migori","Kuria East"
"3869","11837","Jxn8BxSIB9W","Tarasaa Catholic Dispensary","Tana River","Garsen"
"3870","13446","ARYN5IoVnPj","Tarbaj Dispensary","Wajir","Tarbaj"
"3871","11086","C4HodXb39u6","Tata Hannah (African Christian Churches And School","Muranga","Kigumo"
"3872","11087","0","Tatu Dispensary","Kiambu","Thika Town"
"3873","11841","qezIOzE624x","Taveta Medical Tech","Taita Taveta","Taveta"
"3874","16305","c1dDoa7Yzf9","Tawakal Medical Clinic (Mandera East)","Mandera","Mandera East"
"3875","16551","kUIPe1n1oNS","Tawakal Medical Clinic (Msambweni)","Kwale","Msambweni"
"3876","11844","GemEolHWQh7","Tawheed Dispensary","Kilifi","Malindi"
"3877","120940","","TB MANYATTA","Isiolo","Isiolo"
"3878","11846","PFp59C97hlR","Tchundwa Dispensary","Lamu","Lamu East"
"3879","16287","U1NOVTWLPgk","Teacher Training College Dispensary","Garissa","Garissa"
"3880","13235","FVhoeaVRKH6","Teachers Service Commission","Nairobi","Starehe"
"3881","15712","IuiVUrxWbl2","Tebei Dispensary","Baringo","Baringo Central"
